id,Name,Host Name,Host Listings Count,status,Previous Listing Name,Previous Host Name,Previous Host Listings Count,latitude,longitude,total_listing_bin
1341972818066633346,MonoColore Apartment,Marco,3,New (from previous),MonoColore Apartment,Giulia,1.0,43.7710586,11.274584,2-5
1342059400591766820,In villa zona collinare firenze,Susan,4,New,,,0.0,43.81471,11.26756,2-5
1342746406447903425,"Stylish Stay with Parking, Near Florence Core",Luca,3,New,,,0.0,43.7939193376122,11.22922322698364,2-5
1349216083270977189,La Dolce Firenze | Style and Relax near the Center,Josè,9,New,,,0.0,43.78229,11.26949,5-50
1349895498468129818,Nice house near the center of florence and tramway,Alessandra,1,New,,,0.0,43.7819708,11.2650155,1
1350529463235881639,Charming Suite San Iacopo,Luigi,1,New (from previous),UNYCA - River View Suite,Fabio,26.0,43.7677686,11.2519711,1
1350651196027484069,Portinari Flat,Amy,6,New,,,0.0,43.77304261674735,11.260221229274691,5-50
1350682642021080012,Borgo Pinti Flat,Amy,6,New,,,0.0,43.7711964340594,11.260982701572535,5-50
1350911146142365335,Lilli’s sunshine apartment,Giuseppe,1,New,,,0.0,43.78362850787403,11.232000030577185,1
1351403989597837695,Valdichiana Family Apartment,Alessio,1,New,,,0.0,43.79581,11.21691,1
1351415395934451715,Firenze alloggio,Massimo,4,New,,,0.0,43.79925,11.19582,2-5
1352117420788318582,Oltrarno Terrace,Alessandro,14,New,,,0.0,43.766409113689576,11.249197013676168,5-50
1355092066801497915,San Procolo Patio,Daniele,91,New,,,0.0,43.7313067345205,11.242551658721933,50+
1355964734697402917,lucietta60house,Lucia,1,New,,,0.0,43.7673351,11.2728978,1
1356340439346287638,Casa Santa Marta nelle verdi colline di Firenze,Livia,1,New,,,0.0,43.79766110000001,11.2541394,1
1357142992578980068,Elegant Apartment in Historic Florence Villa,Matteo Alexander,1,New,,,0.0,43.75521,11.24349,1
1358015022603135469,Venosta Florence,Franco,1,New,,,0.0,43.76530161274283,11.310162618756294,1
1358487285763995705,La casa di BonU,Cristina,70,New,,,0.0,43.7582279,11.2927517,50+
1358543499264259351,Dream Suite al Duomo Private Sauna,Tatiana,10,New,,,0.0,43.7753987,11.2545859,5-50
1358807136312289502,Sweet Florence close to Bargello 3,Nikolozi,3,New (from previous),Sweet Florence close to Bargello,Darine,3.0,43.7706296,11.2583587,2-5
1359578887390534075,St Elisabeth al Duomo,Marco Alessandro,3,New,,,0.0,43.77214241653241,11.256043903511666,2-5
1359898081194651366,(New) Ponte Vecchio Tower + LIFT,Lorenzo,14,New (from previous),(New) Ponte Vecchio Tower,Elisa,12.0,43.76922924290688,11.254452349073784,5-50
1360180970402284157,Rufus - Sweet Dreams in Florence,Irene,76,New,,,0.0,43.7952913,11.2490162,50+
1361572376928747992,Cristian&Camilla House by TuscanyWeGo,Proeasy,34,New,,,0.0,43.7910517,11.2268395,5-50
1361611902813497583,Frediano's Apartment,Edoardo,1,New,,,0.0,43.7700965,11.2408052,1
1362384876843770799,Terence Cozy Apartment,Angelo,3,New,,,0.0,43.77268757752126,11.269166536770618,2-5
1364326814432436541,La Corte di Angelico,Anna,1,New,,,0.0,43.7675711,11.2775407,1
1364385395640407088,Lily Florence,Stanislav,52,New,,,0.0,43.7803426,11.2442454,50+
1365002040728351795,Ferrucci Terraces / 90sqm Apt,Alessandro,10,New (from previous),Ferrucci Terraces / 90sqm Apt,Massimo,1.0,43.76245181187617,11.284889221056348,5-50
1365867584560845521,Moro,Istay,187,New,,,0.0,43.77148035969162,11.248416472350318,50+
1366513714820659562,Riflessi D'Arno Soggiorni D'Arte by Mamo Florence,Mamo,201,New (from previous),Riflessi D'Arno Soggiorni D'Arte by Mamo Florence,Andrea,5.0,43.76807927082752,11.250911069964822,50+
1366636945472195244,Duomo e Charm Florence Suites,Flaminio,3,New,,,0.0,43.7727984,11.2536689,2-5
1368088599778275536,Appartamento Lumà - Florentia-,Flavio,3,New,,,0.0,43.7807051,11.2574061,2-5
1369366438419808448,Charming & Sunlit Apartment with Local Vibes,Alessandro,1,New,,,0.0,43.7704088,11.2781978,1
1369546710226041559,Classic Florence A By MMega,Edoardo,404,New,,,0.0,43.76922889999999,11.2640029,50+
1369556741944748411,Classic Florence B By MMega,Edoardo,404,New,,,0.0,43.76922889999999,11.2640029,50+
1369718945839129620,Boboli Historic Apartment [50MT da PITTI],Gabriele,11,New,,,0.0,43.76464434348071,11.24550463114432,5-50
1370240536007213176,UNYCA - Your Home in Florence,Unyca,39,New,,,0.0,43.7796461,11.2384842,5-50
1370589913979257500,apt aldobrandini lux,Marco,1,New,,,0.0,43.77502754470081,11.252693338236996,1
1370969538203551652,The Place to Be,Daniele,91,New,,,0.0,43.7713967,11.241869,50+
1371027625834033020,Duomo's nest | Luminoso monolocale in Piazza Duomo,Marina,1,New,,,0.0,43.77254280472525,11.25831250101328,1
1371238648679371373,Casa Tornabuoni,Alessandro,14,New,,,0.0,43.77411,11.25116,5-50
1371614980777720524,UNYCA - Quiet and Central Living in Florence,Unyca,39,New,,,0.0,43.76992656634359,11.262369918635052,5-50
1372437994349020910,Cozy Signoria Venere,Ximena,4,New,,,0.0,43.77025109699211,11.25413589339368,2-5
1373925809220001667,MF home design [F. da Basso/ Piazza della Libertà],Cristina,2,New,,,0.0,43.78514904720615,11.25943021642043,2-5
1373963747742838340,YiD art studio in San Lorenzo,Roberto,115,New,,,0.0,43.77232899256863,11.263226333636826,50+
1373966479932320565,MyDreamCastelnuovo: Parking free,Alessandra,1,New,,,0.0,43.7899937,11.219809,1
1373996255216709728,[Terrace Apartment] 14min to Center w FREE Parking,Luca,6,New,,,0.0,43.79368,11.22105,5-50
1374570157054012876,#Family Apartment SMN,Housing,13,New,,,0.0,43.77463905340219,11.24890622217587,5-50
1374607976799189246,3 Gigli Florence Appartamento 2,Mattia,5,New,,,0.0,43.77048,11.24235,5-50
1374620416760094115,3 Gigli Florence Appartamento 3,Mattia,5,New,,,0.0,43.77048,11.24235,5-50
1374627128886154664,Stylish three-room apartment with Rooftop,Mirjam,2,New,,,0.0,43.7716317,11.2845293,2-5
1375165721910941557,Nugolo atelier - Light & charm in Oltrarno,Flow Traveling,17,New,,,0.0,43.76673700542688,11.245327672412763,5-50
1375216001527112921,Il loft di Gio,Giorgia,1,New,,,0.0,43.76805949920151,11.275024525903312,1
1375341039387269191,GreenSuite,Alessandro,1,New,,,0.0,43.779689,11.2378354,1
1375417897062416458,Casa Tito - Stylish and Newly Renovated Apartment,Lorenzo,1,New,,,0.0,43.7650587,11.2453674,1
1375526672030052630,Bright & Modern 4 bedrooms Apartment in Center,Mu,14,New,,,0.0,43.77516757582825,11.238126488418615,5-50
1375934780331647725,Scaletta House Green Apartment,Maria Giovanna,2,New,,,0.0,43.77415024109583,11.247602540147517,2-5
1376048839369248828,BellaVita Boutique Florence,Massimo,1,New,,,0.0,43.77929090000001,11.2443552,1
1376079801493689037,Santa Caterina Deluxe,Stanislav,52,New,,,0.0,43.7813694,11.2559486,50+
1376091773748078113,YiD Romantic in San Gallo,Roberto,115,New,,,0.0,43.77622735842541,11.256966753833192,50+
1376097726292719413,[Ponte Vecchio 5*] Charming Medieval Towers View,Giovanni,25,New,,,0.0,43.76754709999999,11.2524369,5-50
1376156348199228785,The shell of Venus - swimming pool in city center,Beatrice,8,New,,,0.0,43.77265,11.24614,5-50
1376619968371742978,Luxury Apartment 3,Francesca,6,New,,,0.0,43.77037,11.25783,5-50
1376624231631069057,Luxury Apartment 18,Francesca,6,New,,,0.0,43.77035,11.25683,5-50
1376653584481814317,Loft al Conventino By MMega,Edoardo,404,New,,,0.0,43.7689266,11.2407128,50+
1376708177616529450,Novella Golden Loft,Kristian,14,New,,,0.0,43.77839,11.25788,5-50
1376736623428291973,casa oro/ argento Firenze,Diana,2,New,,,0.0,43.7998505,11.1939381,2-5
1376740327941896708,Nelson Mandela Stazione,Francesca,3,New,,,0.0,43.7793622,11.2784954,2-5
1376787670575698422,Coverciano modern apartment,Edoardo,404,New,,,0.0,43.7732327,11.2952616,50+
1377562744267513613,Sofi in Santo Spirito,Maria Chiara,3,New,,,0.0,43.7647354,11.2457847,2-5
1378243176287512903,"Spacious, Bright, Private Parking - Enjoy Florence",Sebastian,2,New,,,0.0,43.78035353240312,11.233822485220964,2-5
1378254570283367181,"Appartamento Tommaso, vicino al centro con balcone",Tommaso,1,New,,,0.0,43.78264935202218,11.270442374076898,1
1378332299453177619,Jungle flat,Amanda,2,New,,,0.0,43.773654148674446,11.247711080171042,2-5
1378364331547517353,1BR/1BA Apartment with Balcony,Cosimo,3,New,,,0.0,43.783833,11.2679601,2-5
1378455530373425670,Luxury Home Signoria,Akram,3,New,,,0.0,43.7698691,11.2551506,2-5
1378784377572738486,UNYCA - Making the Most of Florence,Unyca,39,New (from previous),Luna - Sweet Dreams in Florence,Irene,55.0,43.769938,11.2820186,5-50
1378808520235110750,Giglio Suite,Eleonora,2,New,,,0.0,43.77472040000001,11.2522631,2-5
1378841051121839443,Appartamento Attico,Cristiano,1,New,,,0.0,43.7684678638764,11.253631488360584,1
1378854831580360146,UNYCA - The very heart of Florence,Unyca,39,New,,,0.0,43.7741127,11.2508073,5-50
1378865560283415993,Tasso house,Housing,13,New,,,0.0,43.7662299,11.2396664,5-50
1378888745892559668,Viale Corsica - Florence,Ihor,57,New,,,0.0,43.7929511,11.2392843,50+
1378898577197587929,Casa il FIORE,Mario,1,New,,,0.0,43.7814771,11.2339822,1
1378922638903112308,Elegant River View Ponte Vecchio- Bellevue,Adriana Stella,1,New,,,0.0,43.7686538,11.253188,1
1378959809879537638,Panoramic Penthouse closed the Historic Center,Irene,1,New,,,0.0,43.78244,11.23335,1
1378999398510791864,[Bristol] Elevator & Private Parking,Quality House,15,New,,,0.0,43.7811975,11.2351693,5-50
1379199588009419558,Geppi Premium al Ponte Vecchio,Gianluca And Gaia,4,New,,,0.0,43.76895974813171,11.24779854921889,2-5
1379503785638323026,Romantic Home Duomo - Flo Apartments,Barbara,32,New,,,0.0,43.7717574,11.261623,5-50
1379513969033884738,Casa Firenze Novoli,Claudio,1,New,,,0.0,43.7973762,11.2197843,1
1379528942504833012,[Santa Maria Novella/Duomo] Frescoed Loft + garden,Simone,12,New (from previous),Central Home S.M. Novella,Valentina,1.0,43.7738386,11.2480866,5-50
1379540916123464140,greenhouse 5 quiet and elegant,Lorenzo,13,New,,,0.0,43.7606228,11.2386892,5-50
1379583742530474927,Fortezza Central Design Loft,Kristian,14,New,,,0.0,43.784120010714,11.232598412965451,5-50
1379770072836633591,Sweet Living Attic Duomo,Mattia,20,New,,,0.0,43.77026060760497,11.255480937450264,5-50
1379810731313030036,"Sunny San Lorenzo Flat: Spacious & Warm, Sleeps 4",Jiayi,15,New,,,0.0,43.77575,11.25563,5-50
1380219288047887428,Manifattura Apartment,Giulio,66,New,,,0.0,43.78744867666365,11.220473521998814,50+
1380345900514231439,Numero 11,Margherita,8,New,,,0.0,43.7728384,11.2287811,5-50
1380358158553326514,Beautiful Apartment San Lorenzo,Manuel,6,New,,,0.0,43.77673,11.25306,5-50
1380394445384063370,Florence View Apartment,Lorenzo,175,New,,,0.0,43.7629694,11.2289942,50+
1380397983264935688,Florence Retreat with Romantic Bathtub,Lorenzo,175,New,,,0.0,43.7698976,11.2414633,50+
1380414481694623307,Family Apartment in Oltrarno Florence,Esthel,22,New,,,0.0,43.76864821249431,11.241022690837696,5-50
1380426234072007440,Nice flat 1 km from city center Dimora Leopolda,Anastasia,1,New,,,0.0,43.7791424,11.2385237,1
1380426436465246379,Open Space Florence,Albert,1,New,,,0.0,43.7885102,11.2320974,1
1380459418553364360,Piazza di Santa Croce il Magnifico,Alberto,6,New,,,0.0,43.76914773420931,11.261833906173706,5-50
1380460682088479525,Maison Niépce,Francesco,1,New,,,0.0,43.7684203,11.2866331,1
1380564476751608357,Heart of Florence Luxury Apartment,Iacopo,2,New,,,0.0,43.7663744,11.2480898,2-5
1380843299917721431,Smart Suite - Firenze,Pietro,1,New,,,0.0,43.79172658850544,11.225075988981636,1
1380982151242002572,A terrace between flowers and sky,Cristina,1,New,,,0.0,43.77345956129072,11.296723423803725,1
1381021262991845937,[Cozy Apartment] 15 min to station and City Center,Luca,6,New,,,0.0,43.78833,11.2287,5-50
1381022758324067886,Luminoso monolocale in centro,Niccolò,2,New,,,0.0,43.7786385,11.2549128,2-5
1381060589243892460,casa di Ada Careggi/Rifredi,Diana,2,New,,,0.0,43.8035363,11.2369333,2-5
1381122738203670455,Bibi's House,Beatrice,1,New,,,0.0,43.7834383,11.2551353,1
1381165758762051045,Beatrice Comfort Apartment,Giovanni,31,New,,,0.0,43.7728628,11.2642137,5-50
1381227056007527610,Panoramic Penthouse with Parking Space 2BDR,Alessio,1,New,,,0.0,43.7900794,11.2225516,1
1381234970223581117,Firenze sui tetti - Attico Piazza Santa Croce,Claudia,1,New,,,0.0,43.76913650440426,11.26146364418028,1
1381710286909425095,Apartment Architetto near Duomo S. Maria del Fiore,Emilio,4,New,,,0.0,43.7731117,11.2538183,2-5
1381750225761514878,L' Oasi di Elena,Edoardo,27,New,,,0.0,43.7702113,11.2091803,5-50
1381846453764247070,Rivadarno Apartment,Lorenzo,1,New,,,0.0,43.77396290000001,11.2459636,1
1381873124863811655,YiD Amaryllis,Roberto,115,New,,,0.0,43.747944800330345,11.235047256512098,50+
1381916123147125071,Matilda's Dream lovely apartment with balcony,Apartments_Florence,51,New,,,0.0,43.7678767,11.2589819,50+
1382411889368488213,Pitti Rainbow Bilocale,Ivan,3,New,,,0.0,43.7642169,11.2463839,2-5
1382563933432506998,Florence Sky Penthouse-working in progress -August,Monika,22,New,,,0.0,43.7731591198891,11.261548287358018,5-50
1382664811034357753,L'Olmo giallo,Francesca,2,New,,,0.0,43.7730199,11.226046,2-5
1382761029064928250,CASA GUIDO 2 Duomo,Alessandro,1,New,,,0.0,43.7714512,11.2565839,1
1383229806078796202,Viale Redi Home,Filippo,1,New,,,0.0,43.78759,11.23321,1
1383330725514784008,La casa di Elena,Elena,1,New,,,0.0,43.77353891042175,11.244659616019211,1
1383416390279565314,"Careggi | Tram stop outside, 10 min to center",Jessica,1,New,,,0.0,43.79828785429809,11.241365231833228,1
1383525811170121666,Casa Francesco Florence Free Parking,Francesco,2,New,,,0.0,43.773296,11.231328,2-5
1383892523034187572,"Maison Louise, nel cuore di Firenze",Maria Luisa,1,New,,,0.0,43.7771061,11.2559881,1
1383911049740343391,[San Marco- Duomo] Vista Mozzafiato sul Duomo,Simone,14,New,,,0.0,43.7776928,11.2583258,5-50
1383914074769543047,The Sky Of Florence - Orti Oricellari Apartment,Francesco,612,New,,,0.0,43.7761208,11.2456016,50+
1383935778067079084,Ponte Vecchio & Signoria Charming Studio,Francesco,612,New (from previous),Ponte Vecchio & Uffizi Lovely Apartment,Welcome To Our Holiday Homes,589.0,43.7689035,11.2545947,50+
1383935888763560179,Florence Santa Croce apartment,Sid,33,New,,,0.0,43.7690767,11.2589508,5-50
1383936940171769137,Ponte Vecchio & Signoria Charming Flat,Francesco,612,New (from previous),Ponte Vecchio & Uffizi Lovely Apartment,Welcome To Our Holiday Homes,589.0,43.7689035,11.2545947,50+
1384055544923976382,I giorni di Alcione - Appartamento,Massimiliano,1,New,,,0.0,43.78835774812705,11.248157208021365,1
1384075632454796806,Das Patio Haus,Pavel,559,New,,,0.0,43.7781239,11.2538294,50+
1384078299891114549,Guelfa 56,Pavel,559,New,,,0.0,43.7781239,11.2538294,50+
1384131234642520945,Panoramic 15th- century House Settignano,Danilo,1,New,,,0.0,43.78144797174425,11.327195412233952,1
1384250058292439564,"Home with green Courtyard, near Florence’s Dome",Angelica,1,New,,,0.0,43.7801497,11.2576702,1
1384291013611232926,Loft & patio under the vineyard,Daniela,2,New,,,0.0,43.781186210713855,11.256910058865978,2-5
1384365542414847379,Live like a local in Florence,Ombretta,5,New,,,0.0,43.792070865104,11.237185008564968,5-50
1384666439810051130,Casa Piazzale Michelangelo [vicino al centro],Claudio & Valeria,7,New,,,0.0,43.7609300040553,11.268450957672124,5-50
1384718425059541638,Wine Apartments Florence Cabernet 1,WineApartmentsFlorence,42,New,,,0.0,43.79229961518989,11.21607237116396,5-50
1384739520745112993,Wine Apartments Florence Cabernet 2,WineApartmentsFlorence,42,New,,,0.0,43.79224927497548,11.2160616423279,5-50
1384850302239614289,Magnolia Luxury Suite,Matteo,9,New,,,0.0,43.76744600051516,11.251595130549608,5-50
1384902549749337259,La Casa Del Podestà 65,Laura,1,New,,,0.0,43.7462555,11.233717,1
1384930023082006918,Chic Dreams in Florence,Marco,1,New,,,0.0,43.767665,11.258271,1
